locale,key,review_priority,source_text,draft_translation,source_sha256,translation_sha256,status,reviewer_name,review_date,decision,notes
pa,rapid.included.decision,legal-adjacent,Client-directed acceptance of an available pre-trial resolution,ਗਾਹਕ ਦੇ ਨਿਰਦੇਸ਼ਾਂ ਅਨੁਸਾਰ ਉਪਲਬਧ ਟਰਾਇਲ-ਪੂਰਵ ਨਿਪਟਾਰੇ ਦੀ ਸਵੀਕ੍ਰਿਤੀ,86db57c76017c8d499abb4f5ab64e47326b13801ab2dfff7d5af3d82e3c037e5,7c152db59e76a617cb66d8bdf7bcf1c07f0b8575ae9977baf06de23cc1aaab54,draft,,,,
pa,rapid.excluded.trial,legal-adjacent,Trial representation,ਟਰਾਇਲ ਵਿੱਚ ਪ੍ਰਤੀਨਿਧਤਾ,51803b529e779f10e892df8e12cc17455e2197c39e2dcc31d5fb2eb6acc65018,7db4b1c80bcf7f77c04d07d8685a85cf9f1ab3401b92fa3c201103c56e192b2e,draft,,,,
pa,rapid.excluded.appeals,legal-adjacent,"Appeals, reopenings and extraordinary applications","ਅਪੀਲਾਂ, ਮਾਮਲਾ ਮੁੜ ਖੋਲ੍ਹਣਾ ਅਤੇ ਵਿਸ਼ੇਸ਼ ਅਰਜ਼ੀਆਂ",f058b085e86c6e97ecf21b7c1df5f72d53374e5a8f0eec523d575c98fc8a884c,33777a4953591845f3af9db2a7dd619ebf001968cd198e659287aa2942316736,draft,,,,
pa,rapid.excluded.sanctions,legal-adjacent,Immediate Roadside Sanctions and Notices of Administrative Penalty,Immediate Roadside Sanctions ਅਤੇ Notices of Administrative Penalty,94859cc2759883e240ac79c273f5a9d81334ad4a780946043ad39adf38303cb5,c2b1efe68844a9ee03abd3d69e4a30a24abd73bbe86c2432e49e8de7f052533b,draft,,,,
pa,rapid.excluded.fines,legal-adjacent,"Government fines, court charges and third-party fees","ਸਰਕਾਰੀ ਜੁਰਮਾਨੇ, ਅਦਾਲਤੀ ਖਰਚੇ ਅਤੇ ਤੀਜੀ ਧਿਰ ਦੀਆਂ ਫੀਸਾਂ",36083c69d74cce5e98485c542ba4b739b5a73def3df0f6bc73bffc1f010eede9,33cea3eef3c0605591eda9c5ad07aefe4c8b3b22c2336196e72af295a221f693,draft,,,,
pa,rapid.excluded.scope,legal-adjacent,Matters outside Fabsy's permitted or accepted agent scope,Fabsy ਦੀ ਆਗਿਆਸ਼ੁਦਾ ਜਾਂ ਸਵੀਕਾਰ ਕੀਤੀ ਪ੍ਰਤੀਨਿਧੀ ਸੇਵਾ ਦੇ ਦਾਇਰੇ ਤੋਂ ਬਾਹਰ ਦੇ ਮਾਮਲੇ,9a3b6384ab4d65bffa580caaf4d4df67ffb45689b8649ecdbe15d66ec3f0b23c,fb9d00a3bded8024cbb612cd2e4b19499e8edb31643e3ea284cc9aace5056b30,draft,,,,
pa,rapid.speedTitle,legal-adjacent,Complete disclosure received. Next authorized action within 48 hours.,ਪੂਰਾ ਡਿਸਕਲੋਜ਼ਰ ਮਿਲਣ ਤੋਂ ਬਾਅਦ 48 ਘੰਟਿਆਂ ਵਿੱਚ ਅਗਲੀ ਅਧਿਕਾਰਤ ਕਾਰਵਾਈ।,5ae7e05f7eebba8e4d137d094e3352c816d4a87b00ced36971c6b3bf26c41a9f,db8ab400d56a54629be499100ec26ea97383d2f58bcdba0e381369406c338b4b,draft,,,,
pa,rapid.speedBody,legal-adjacent,"Complete, readable disclosure is reviewed and the next authorized prosecutor step is prepared or submitted within 48 hours after it is received and matched to your file.",ਪੂਰਾ ਅਤੇ ਪੜ੍ਹਨਯੋਗ ਡਿਸਕਲੋਜ਼ਰ ਮਿਲਣ ਅਤੇ ਤੁਹਾਡੀ ਫਾਈਲ ਨਾਲ ਮਿਲਾਉਣ ਤੋਂ ਬਾਅਦ 48 ਘੰਟਿਆਂ ਵਿੱਚ ਇਸਦੀ ਸਮੀਖਿਆ ਹੁੰਦੀ ਹੈ ਅਤੇ ਸਰਕਾਰੀ ਵਕੀਲ ਲਈ ਅਗਲਾ ਅਧਿਕਾਰਤ ਕਦਮ ਤਿਆਰ ਜਾਂ ਜਮ੍ਹਾਂ ਕੀਤਾ ਜਾਂਦਾ ਹੈ।,e433f693afca98ff0dca76217786aeea27c5eaa97df530026d18c940dc8e1b73,bd3539441fc3306e80d0b8bba42972b75fccdb248cdd28b1f3567386fd016e75,draft,,,,
pa,rapid.speedDisclaimer,legal-adjacent,"The clock starts only after complete, readable disclosure is received and matched to your file. It does not cover Crown response time or the date of a final outcome.","ਸਮਾਂ ਸਿਰਫ਼ ਪੂਰਾ, ਪੜ੍ਹਨਯੋਗ ਡਿਸਕਲੋਜ਼ਰ ਮਿਲਣ ਅਤੇ ਤੁਹਾਡੀ ਫਾਈਲ ਨਾਲ ਮਿਲਾਉਣ ਤੋਂ ਬਾਅਦ ਸ਼ੁਰੂ ਹੁੰਦਾ ਹੈ। ਇਸ ਵਿੱਚ ਸਰਕਾਰੀ ਵਕੀਲ ਦੇ ਜਵਾਬ ਦਾ ਸਮਾਂ ਜਾਂ ਅੰਤਿਮ ਨਤੀਜੇ ਦੀ ਤਾਰੀਖ ਸ਼ਾਮਲ ਨਹੀਂ ਹੈ।",5f8cd44bc69192540e120e489ec0fa48b62591254066fecc46d35422fe29b1e0,43721a8922e837dc4109a9a524fd1b2320881214c4def18f498f14c8270bf345,draft,,,,
pa,process.metaTitle,language-and-usability,How Rapid Resolution works | Fabsy,Rapid Resolution ਕਿਵੇਂ ਕੰਮ ਕਰਦੀ ਹੈ | Fabsy,b9ec79b1fa6e78e005ba4a44ccd238f372750ce62b73403fdb64d637504885d6,cf4194d7695df1773ac5cfcffe499e6a4c17914e8b0087cc011dfa188457ffda,draft,,,,
pa,process.title,language-and-usability,From your ticket to your decision,ਤੁਹਾਡੇ ਟਿਕਟ ਤੋਂ ਤੁਹਾਡੇ ਫ਼ੈਸਲੇ ਤੱਕ,9e1627be95b19beddbf51e60565ebe8bd67da6dc1fa0e67b614bf14b460d1128,d6380fa0273ecb6b14b8b9e236dd3486de807f6b26e33f6e5db7f113a420efb3,draft,,,,
pa,process.description,language-and-usability,"Your ticket, authorization, evidence and updates stay connected to the same file.","ਤੁਹਾਡਾ ਟਿਕਟ, ਅਧਿਕਾਰ, ਸਬੂਤ ਅਤੇ ਅੱਪਡੇਟ ਇੱਕੋ ਫਾਈਲ ਨਾਲ ਜੁੜੇ ਰਹਿੰਦੇ ਹਨ।",44750c6c1f7b95af59f5b35c4b7edf2049c60d23a4e868a1f81ca8fdf6025c12,70bc11eb765fd6770e7b329dfbf6484e4c755d50a952395f96954a6e0e15de36,draft,,,,
pa,process.steps.intake.title,language-and-usability,Share your ticket,ਆਪਣਾ ਟਿਕਟ ਸਾਂਝਾ ਕਰੋ,06896a89f5fb6a637c0f84a7f5de7901e175193f57d1736c6313126cce35ddf7,fe1c0c68afffbb690e5d59c4c16d2b1fcc762ae1e4dda7ee1aff738deab50f38,draft,,,,
pa,process.steps.intake.body,language-and-usability,"Upload a readable ticket and provide your details. Fabsy reviews eligibility and deadlines; service starts after intake, authorization, payment and acceptance.","ਪੜ੍ਹਨਯੋਗ ਟਿਕਟ ਅੱਪਲੋਡ ਕਰੋ ਅਤੇ ਆਪਣੇ ਵੇਰਵੇ ਦਿਓ। Fabsy ਯੋਗਤਾ ਅਤੇ ਸਮਾਂ-ਸੀਮਾਵਾਂ ਦੀ ਸਮੀਖਿਆ ਕਰਦੀ ਹੈ; ਵੇਰਵੇ, ਅਧਿਕਾਰ, ਭੁਗਤਾਨ ਅਤੇ ਮਾਮਲਾ ਸਵੀਕਾਰ ਹੋਣ ਤੋਂ ਬਾਅਦ ਸੇਵਾ ਸ਼ੁਰੂ ਹੁੰਦੀ ਹੈ।",92e48be7b63cac262e7c353174f9b98e635effeb0016246fb8c7da628c488007,d05d24ae1d924e1e122da261c374f7617ebf82a41187f1eee6958692aa753bcc,draft,,,,
pa,process.steps.disclosure.title,language-and-usability,Disclosure is requested,ਡਿਸਕਲੋਜ਼ਰ ਦੀ ਬੇਨਤੀ ਹੁੰਦੀ ਹੈ,76367739dcf81b07c4d024e0036af905c2bb1c04b7a1f2321cdbbcd3cf1f0982,ec241c8a7eb6e41ed30c0d9f131f5c9eda230ea3b7c5b210707b7e55a9c45bdb,draft,,,,
pa,process.steps.disclosure.body,language-and-usability,"Where authorized and available, Fabsy requests the prosecution's evidence and tracks documents. A request does not extend any deadline.","ਜਿੱਥੇ ਅਧਿਕਾਰ ਅਤੇ ਸਹੂਲਤ ਉਪਲਬਧ ਹੋਵੇ, Fabsy ਸਰਕਾਰੀ ਪੱਖ ਦੇ ਸਬੂਤ ਮੰਗਦੀ ਹੈ ਅਤੇ ਦਸਤਾਵੇਜ਼ਾਂ ਦੀ ਨਿਗਰਾਨੀ ਕਰਦੀ ਹੈ। ਬੇਨਤੀ ਕਰਨ ਨਾਲ ਕੋਈ ਸਮਾਂ-ਸੀਮਾ ਨਹੀਂ ਵਧਦੀ।",66118a2bc4f77aecd89a833c77225622f9d4ce17752175d17842ee06381e303a,f7c99b41bc45ffd2c25febbac6e6e45034a3fe414609b684eda2c7e2329223ed,draft,,,,
pa,process.steps.review.title,language-and-usability,Evidence is reviewed,ਸਬੂਤਾਂ ਦੀ ਸਮੀਖਿਆ ਹੁੰਦੀ ਹੈ,9f844b9afec9fd194c3ad12c5eac9790e73b4a1266efb1299344a335c584b7be,93ab7780f3bb64cd135ba2fa557adff1ed19fc4926283f9e3b0562d9b6019736,draft,,,,
pa,process.steps.review.body,language-and-usability,"Technology-assisted analysis and qualified review examine the evidence, procedure and available pre-trial options.","ਤਕਨਾਲੋਜੀ ਦੀ ਸਹਾਇਤਾ ਨਾਲ ਵਿਸ਼ਲੇਸ਼ਣ ਅਤੇ ਯੋਗ ਸਮੀਖਿਆ ਰਾਹੀਂ ਸਬੂਤ, ਪ੍ਰਕਿਰਿਆ ਅਤੇ ਟਰਾਇਲ ਤੋਂ ਪਹਿਲਾਂ ਦੀਆਂ ਉਪਲਬਧ ਚੋਣਾਂ ਦੀ ਜਾਂਚ ਕੀਤੀ ਜਾਂਦੀ ਹੈ।",92bb246b305af86054b886ddbd3e00b67e1df61e3cd591a083fe7965e562c9ad,dafc9c1df9c37b7a55cd0bb66fe5cfb79d47bab7ed38f8dd4bf9dba08c5cbd9b,draft,,,,
pa,process.steps.action.title,language-and-usability,The next step is prepared,ਅਗਲਾ ਕਦਮ ਤਿਆਰ ਹੁੰਦਾ ਹੈ,43f4bdd56d945293669bac4c01fde42bdc43eede7bf2320362372e22157e0f8b,84c966ac789b57c95ea6d7eb58d24ccd4dd2c08d3247e0caf27ba877d5f5dab8,draft,,,,
pa,process.steps.action.body,language-and-usability,"Within 48 hours of complete, readable disclosure being received and matched to the file, Fabsy reviews it and prepares or submits the next authorized prosecutor step.","ਪੂਰਾ, ਪੜ੍ਹਨਯੋਗ ਡਿਸਕਲੋਜ਼ਰ ਮਿਲਣ ਅਤੇ ਫਾਈਲ ਨਾਲ ਮਿਲਾਉਣ ਤੋਂ ਬਾਅਦ 48 ਘੰਟਿਆਂ ਵਿੱਚ Fabsy ਸਮੀਖਿਆ ਕਰਦੀ ਹੈ ਅਤੇ ਸਰਕਾਰੀ ਵਕੀਲ ਲਈ ਅਗਲਾ ਅਧਿਕਾਰਤ ਕਦਮ ਤਿਆਰ ਜਾਂ ਜਮ੍ਹਾਂ ਕਰਦੀ ਹੈ।",82a3dd182bc216afd91f1accd4970cf935321f56fbd7ba9bd566cdc38806afe8,ca49e421d74f283ad225a4673806ad7c2c619f53a27745119aacc3d6ec51da22,draft,,,,
pa,process.steps.decision.title,language-and-usability,You give the instruction,ਨਿਰਦੇਸ਼ ਤੁਸੀਂ ਦਿੰਦੇ ਹੋ,2b2934d5506b185ef9dbdebcda6e7d52377650a875842adaa465ce42b46ba473,1f2481ee84d766fd13ece3488df2795983228c149656ddb8fe4d410920247e9f,draft,,,,
pa,process.steps.decision.body,language-and-usability,Fabsy explains any Crown response. Only you direct whether an available resolution should be accepted; trial work requires a separate agreement.,"Fabsy ਸਰਕਾਰੀ ਵਕੀਲ ਦਾ ਜਵਾਬ ਸਮਝਾਉਂਦੀ ਹੈ। ਉਪਲਬਧ ਨਿਪਟਾਰਾ ਸਵੀਕਾਰ ਕਰਨਾ ਹੈ ਜਾਂ ਨਹੀਂ, ਇਸਦਾ ਨਿਰਦੇਸ਼ ਸਿਰਫ਼ ਤੁਸੀਂ ਦਿੰਦੇ ਹੋ; ਟਰਾਇਲ ਦੇ ਕੰਮ ਲਈ ਵੱਖਰਾ ਸਮਝੌਤਾ ਲਾਜ਼ਮੀ ਹੈ।",086dc4715dbb43c4f12d98d4aeda08e0c9d05c603002545998e96bbd5c244243,c166a17802c8b5b52f84e1576dabb6e8c17fb6c6ac0bb7f940a7c2a717f27825,draft,,,,
pa,faq.metaTitle,language-and-usability,Alberta ticket service questions | Fabsy,ਅਲਬਰਟਾ ਟਿਕਟ ਸੇਵਾ ਬਾਰੇ ਸਵਾਲ | Fabsy,d997ed0d013711dd9d13ffcecbc0ccd852e3d22797a0ed90706ed3808f6fd338,c2709e0ece11378d993049621f69f57a03da97b644b4e710ed43c68e391f1e89,draft,,,,
pa,faq.title,language-and-usability,Questions before you start,ਸ਼ੁਰੂ ਕਰਨ ਤੋਂ ਪਹਿਲਾਂ ਦੇ ਸਵਾਲ,9498defd4dde31d53edb329c8d0db6883d63774d2e7e79963add2da52eb8aa4e,a0e893add65e9947f9bf3313c8e48ac998293bf31b4caf725c66742c01524505,draft,,,,
pa,faq.items.fee.question,legal-adjacent,What does the {{price}} fee cover?,{{price}} ਦੀ ਫੀਸ ਵਿੱਚ ਕੀ ਸ਼ਾਮਲ ਹੈ?,2e094fcc16eddefb6a19d2f044225fd40fb844c12f450a1c27e7e44ac7d70b9f,0b1a115b63739c3a4157c4fa6219ed415868e11355bd101ee126a206c30bc2f7,draft,,,,
pa,faq.items.fee.answer,legal-adjacent,"Eligible pre-trial intake, deadline review, authorization, disclosure requests and tracking, qualified review, a fact-specific prosecutor-review submission, file updates and explanation of a Crown response. Applicable GST is extra; fines and trial work are separate.","ਯੋਗ ਟਰਾਇਲ-ਪੂਰਵ ਮਾਮਲੇ ਦੇ ਵੇਰਵੇ, ਸਮਾਂ-ਸੀਮਾ ਦੀ ਸਮੀਖਿਆ, ਅਧਿਕਾਰ, ਡਿਸਕਲੋਜ਼ਰ ਦੀ ਬੇਨਤੀ ਅਤੇ ਨਿਗਰਾਨੀ, ਯੋਗ ਸਮੀਖਿਆ, ਤੱਥਾਂ ਅਨੁਸਾਰ ਸਰਕਾਰੀ ਵਕੀਲ ਦੀ ਸਮੀਖਿਆ ਲਈ ਅਰਜ਼ੀ, ਫਾਈਲ ਅੱਪਡੇਟ ਅਤੇ ਸਰਕਾਰੀ ਵਕੀਲ ਦੇ ਜਵਾਬ ਦੀ ਵਿਆਖਿਆ। ਲਾਗੂ GST ਵੱਖਰਾ ਹੈ; ਜੁਰਮਾਨੇ ਅਤੇ ਟਰਾਇਲ ਦਾ ਕੰਮ ਵੱਖਰੇ ਹਨ।",a1dbf2898946b3702690c46c65c273d6c66c36e061b4b3f887a0f8610925f17d,605ce0b7535f3ede90509b7c02f377bc127599997719da030b7c8b7438deca46,draft,,,,
pa,faq.items.speed.question,legal-adjacent,Will my ticket be resolved in 48 hours?,ਕੀ ਮੇਰਾ ਟਿਕਟ 48 ਘੰਟਿਆਂ ਵਿੱਚ ਨਿਪਟ ਜਾਵੇਗਾ?,46561c71c1d55265cd7ea1998970eda3466dd45c45771c42452cfdd749a2df71,3100de139ab796c71ca10791f8127d045f926867d5641bdb471670a7639f0aff,draft,,,,
pa,faq.items.speed.answer,legal-adjacent,"No final-outcome timing is promised. The 48-hour commitment begins only when complete, readable disclosure arrives and is matched to your file. It covers Fabsy's review and next authorized action, not the prosecutor's response time.","ਅੰਤਿਮ ਨਤੀਜੇ ਦੇ ਸਮੇਂ ਦਾ ਵਾਅਦਾ ਨਹੀਂ ਹੈ। 48 ਘੰਟਿਆਂ ਦੀ ਵਚਨਬੱਧਤਾ ਸਿਰਫ਼ ਪੂਰਾ, ਪੜ੍ਹਨਯੋਗ ਡਿਸਕਲੋਜ਼ਰ ਮਿਲਣ ਅਤੇ ਤੁਹਾਡੀ ਫਾਈਲ ਨਾਲ ਮਿਲਾਉਣ ਤੋਂ ਬਾਅਦ ਸ਼ੁਰੂ ਹੁੰਦੀ ਹੈ। ਇਹ Fabsy ਦੀ ਸਮੀਖਿਆ ਅਤੇ ਅਗਲੀ ਅਧਿਕਾਰਤ ਕਾਰਵਾਈ ਲਈ ਹੈ, ਸਰਕਾਰੀ ਵਕੀਲ ਦੇ ਜਵਾਬ ਦੇ ਸਮੇਂ ਲਈ ਨਹੀਂ।",911b892d1c4d702099b7512f0ec5487b789a17087fc88e79146b86b69f707d8c,a6fce940a4497a564416bd626a9840c34d949c36ee3b33446d37601ce505fafd,draft,,,,
pa,faq.items.deadline.question,legal-adjacent,Does a disclosure request extend my deadline?,ਕੀ ਡਿਸਕਲੋਜ਼ਰ ਦੀ ਬੇਨਤੀ ਨਾਲ ਮੇਰੀ ਸਮਾਂ-ਸੀਮਾ ਵਧਦੀ ਹੈ?,d7ba23f96466138ba0f3cd4f4066d81848d5269e2f4fe50effcc1db0162cb838,492985f6c6db26c99b09ff31cfdea25429d2202200859f68ffa492f0a6e8d374,draft,,,,
pa,faq.items.deadline.answer,legal-adjacent,"No. Continue monitoring the dates on your ticket, court notice and portal. A disclosure request does not itself extend a response date, trial date or other deadline.","ਨਹੀਂ। ਆਪਣੇ ਟਿਕਟ, ਅਦਾਲਤੀ ਨੋਟਿਸ ਅਤੇ ਪੋਰਟਲ ਦੀਆਂ ਤਾਰੀਖਾਂ ਦੀ ਨਿਗਰਾਨੀ ਕਰਦੇ ਰਹੋ। ਸਿਰਫ਼ ਡਿਸਕਲੋਜ਼ਰ ਦੀ ਬੇਨਤੀ ਕਰਨ ਨਾਲ ਜਵਾਬ, ਟਰਾਇਲ ਜਾਂ ਕਿਸੇ ਹੋਰ ਕੰਮ ਦੀ ਸਮਾਂ-ਸੀਮਾ ਨਹੀਂ ਵਧਦੀ।",7c36942f46dd03eaf667e50cc8645f98fd071d15cda3819ea5728d814110cf1e,7f369666a6af79a9d58b9a24535cab4f9de734159f62f3c1cb64e22be9007944,draft,,,,
pa,faq.items.trial.question,legal-adjacent,Is a trial included?,ਕੀ ਟਰਾਇਲ ਸ਼ਾਮਲ ਹੈ?,51d0d788dc018d786d7b71447316c41838f8655c6ae74e0a42645e921c2607b9,506ccdadbfe26e86b744c92f116a2b3fe4c857dd20d15409e685061fea4b6bcf,draft,,,,
pa,faq.items.trial.answer,legal-adjacent,"No. Trial representation requires separate eligibility review, an agreement and a quote. Appeals, reopenings, government charges and out-of-scope work are also separate.","ਨਹੀਂ। ਟਰਾਇਲ ਵਿੱਚ ਪ੍ਰਤੀਨਿਧਤਾ ਲਈ ਵੱਖਰੀ ਯੋਗਤਾ ਸਮੀਖਿਆ, ਸਮਝੌਤਾ ਅਤੇ ਫੀਸ ਦਾ ਅੰਦਾਜ਼ਾ ਲਾਜ਼ਮੀ ਹੈ। ਅਪੀਲਾਂ, ਮੁੜ ਖੋਲ੍ਹੇ ਮਾਮਲੇ, ਸਰਕਾਰੀ ਖਰਚੇ ਅਤੇ ਦਾਇਰੇ ਤੋਂ ਬਾਹਰ ਦਾ ਕੰਮ ਵੀ ਵੱਖਰੇ ਹਨ।",a8b5ab22febf4f9f40e933978cbaac7f742c0b92d49313db0a7f99b53d8d61dc,c34d038e6495be9c1a12c40c311611fb5a19f1174c27c179fd9d3ad74665aab8,draft,,,,
pa,faq.items.approval.question,legal-adjacent,Can Fabsy accept an offer for me?,ਕੀ Fabsy ਮੇਰੇ ਲਈ ਕੋਈ ਪੇਸ਼ਕਸ਼ ਸਵੀਕਾਰ ਕਰ ਸਕਦੀ ਹੈ?,279750ea59b803f41091b4ec26450f03e8e8b50b59c44d5f2ffabae7aadefc08,3987feb26ab8facdd43d8c35036f8b4e517b34ac0f17b418ac528bdc3c6132fe,draft,,,,
pa,faq.items.approval.answer,legal-adjacent,"Only after your case-specific instruction. Fabsy will not accept a Crown offer, enter a guilty plea or finalize a proposed resolution automatically.","ਸਿਰਫ਼ ਤੁਹਾਡੇ ਇਸ ਮਾਮਲੇ ਲਈ ਦਿੱਤੇ ਖਾਸ ਨਿਰਦੇਸ਼ ਤੋਂ ਬਾਅਦ। Fabsy ਸਰਕਾਰੀ ਵਕੀਲ ਦੀ ਪੇਸ਼ਕਸ਼ ਸਵੀਕਾਰ ਨਹੀਂ ਕਰੇਗੀ, ਦੋਸ਼ ਕਬੂਲ ਕਰਨ ਦੀ ਪਲੀ ਦਾਖਲ ਨਹੀਂ ਕਰੇਗੀ ਅਤੇ ਤਜਵੀਜ਼ਸ਼ੁਦਾ ਨਿਪਟਾਰਾ ਆਪਣੇ ਆਪ ਅੰਤਿਮ ਨਹੀਂ ਕਰੇਗੀ।",028f46cbe8707fcdbe0c14758d720f9eba17c832d4a713b393a5fa17fd840311,128e19cede196703cd445df4ede6586cdacc3e0409230c05a9c8eb6d91e5e467,draft,,,,
pa,faq.items.outcome.question,legal-adjacent,Is a withdrawal or reduction promised?,ਕੀ ਟਿਕਟ ਵਾਪਸ ਲੈਣ ਜਾਂ ਦੋਸ਼ ਘਟਾਉਣ ਦਾ ਵਾਅਦਾ ਹੈ?,42eafffad8245a37eb25d6826a395fcbd55634f4dc8b15643553531c77782c77,398b033e64c659ea8b3c20431babecd37583611b06e5dc72a95e5ffc6650d9d6,draft,,,,
pa,faq.items.outcome.answer,legal-adjacent,"No. The result depends on the charge, evidence, procedure, prosecutor and court. There is no promise of a withdrawal, reduction, lower fine, fewer demerits or insurance result.","ਨਹੀਂ। ਨਤੀਜਾ ਦੋਸ਼, ਸਬੂਤ, ਪ੍ਰਕਿਰਿਆ, ਸਰਕਾਰੀ ਵਕੀਲ ਅਤੇ ਅਦਾਲਤ 'ਤੇ ਨਿਰਭਰ ਕਰਦਾ ਹੈ। ਟਿਕਟ ਵਾਪਸ ਲੈਣ, ਦੋਸ਼ ਜਾਂ ਜੁਰਮਾਨਾ ਘਟਾਉਣ, ਘੱਟ ਡੀਮੈਰਿਟ ਅੰਕਾਂ ਜਾਂ ਬੀਮੇ ਦੇ ਕਿਸੇ ਨਤੀਜੇ ਦਾ ਵਾਅਦਾ ਨਹੀਂ ਹੈ।",75463e420a8351295a6f3869dacb56c50a4e19e9021cd688961135403d4ed6de,ed90e446a13d65980835d04f584305c40d5135b00e49ce182af9dbd41015d9ec,draft,,,,
pa,faq.items.language.question,legal-adjacent,Can I write in my language?,ਕੀ ਮੈਂ ਆਪਣੀ ਭਾਸ਼ਾ ਵਿੱਚ ਲਿਖ ਸਕਦਾ ਹਾਂ?,bc3db8223dc10707b55087856212a309db18c3776bff6e4f14656d9351833d76,b19b6f7ecf473988670a3cc2a1e84d38ad203d4d9f207b5f9d10a80956074f41,draft,,,,
pa,faq.items.language.answer,legal-adjacent,You may write your account in your preferred language. Ask Fabsy to confirm available language assistance before relying on it. A translated website does not mean a speaker of that language is available by phone.,ਤੁਸੀਂ ਆਪਣਾ ਬਿਆਨ ਆਪਣੀ ਪਸੰਦ ਦੀ ਭਾਸ਼ਾ ਵਿੱਚ ਲਿਖ ਸਕਦੇ ਹੋ। ਭਾਸ਼ਾਈ ਸਹਾਇਤਾ 'ਤੇ ਨਿਰਭਰ ਕਰਨ ਤੋਂ ਪਹਿਲਾਂ Fabsy ਤੋਂ ਉਸਦੀ ਉਪਲਬਧਤਾ ਦੀ ਪੁਸ਼ਟੀ ਕਰੋ। ਅਨੁਵਾਦਿਤ ਵੈੱਬਸਾਈਟ ਦਾ ਮਤਲਬ ਇਹ ਨਹੀਂ ਕਿ ਫੋਨ 'ਤੇ ਉਹ ਭਾਸ਼ਾ ਬੋਲਣ ਵਾਲਾ ਵਿਅਕਤੀ ਉਪਲਬਧ ਹੈ।,f1092bc9faf469eb6a0a9849dc2620b192933ec6e6e3d5bf1fecedf7fc96b049,7d70f8761b6c3a441a73f60ac1284d302ee99ec939b4efb1c41c2ce18f18cde1,draft,,,,
pa,contact.metaTitle,language-and-usability,Contact Fabsy | Alberta ticket help,Fabsy ਨਾਲ ਸੰਪਰਕ | ਅਲਬਰਟਾ ਟਿਕਟ ਸਹਾਇਤਾ,ed7a28ef612a5c2c1fe3027668ccada01f32be7af4439ac002dbfc22ed125358,22cb64b31217515bfe199fc411b2c3fe876b959f2179e38dd20aad7fd4fd183a,draft,,,,
pa,contact.title,language-and-usability,Start with a written question,ਲਿਖਤੀ ਸਵਾਲ ਨਾਲ ਸ਼ੁਰੂ ਕਰੋ,846798956dfbfb9363b49c6f91ddd0de1b14601e8a6ade3e34f4dd32e27e045f,2d149f59787d17d80dd007fe7c097003e5ead01f54fe5090d07982d090ed08b2,draft,,,,
pa,contact.description,language-and-usability,You can email a question in your preferred language. Include your deadline and ask what language assistance is available.,ਤੁਸੀਂ ਆਪਣੀ ਪਸੰਦ ਦੀ ਭਾਸ਼ਾ ਵਿੱਚ ਸਵਾਲ ਈਮੇਲ ਕਰ ਸਕਦੇ ਹੋ। ਆਪਣੀ ਸਮਾਂ-ਸੀਮਾ ਦੱਸੋ ਅਤੇ ਪੁੱਛੋ ਕਿ ਕਿਹੜੀ ਭਾਸ਼ਾਈ ਸਹਾਇਤਾ ਉਪਲਬਧ ਹੈ।,cc096a13093b0c65f1831a8989c079857a0951f390ecbb6079088a4db286b875,ced06ad75f58ba33b8dd2e716a8ab591de07091a30de94bcb099c1f589d1e604,draft,,,,
pa,contact.messageLabel,language-and-usability,Your message,ਤੁਹਾਡਾ ਸੁਨੇਹਾ,7a057bd996a32915a171b4811d248b48f0fee7dd5e74f4510c156569ea36b4c5,c9aaa1a20889c2efd9fe1aea883c72b559c177532377d285a0ab46f2e2927f13,draft,,,,
pa,contact.messageHint,language-and-usability,Write in your preferred language. Do not send card details or unnecessary identity documents.,ਆਪਣੀ ਪਸੰਦ ਦੀ ਭਾਸ਼ਾ ਵਿੱਚ ਲਿਖੋ। ਕਾਰਡ ਦੇ ਵੇਰਵੇ ਜਾਂ ਬੇਲੋੜੇ ਪਛਾਣ ਦਸਤਾਵੇਜ਼ ਨਾ ਭੇਜੋ।,11b3d97ead15ab909dd7020a27f92be67e2cfedd9034cc2beca0575ef2ba2227,3fbac730458448a9aa30d298bb73ce341c9cf0088785ac6c3a202f96ea72c140,draft,,,,
pa,contact.submit,language-and-usability,Send message,ਸੁਨੇਹਾ ਭੇਜੋ,93a26b1eaff99b3a84dd80366660991d15703a96514497afd997c12c43000ed7,e384d66cf240583d267afbada97ef58a6155f236409f44ea4d97c6c8e26bd8b4,draft,,,,
pa,contact.availability,legal-adjacent,Language support and response times must be confirmed. WhatsApp and phone service in this language are not currently promised.,ਭਾਸ਼ਾਈ ਸਹਾਇਤਾ ਅਤੇ ਜਵਾਬ ਦੇ ਸਮੇਂ ਦੀ ਪੁਸ਼ਟੀ ਲਾਜ਼ਮੀ ਹੈ। ਇਸ ਵੇਲੇ ਇਸ ਭਾਸ਼ਾ ਵਿੱਚ WhatsApp ਜਾਂ ਫੋਨ ਸੇਵਾ ਦਾ ਵਾਅਦਾ ਨਹੀਂ ਕੀਤਾ ਜਾਂਦਾ।,b509a1a34f5e45d302542e4888222f03ebef2e15ba2a58ed146796c66453db68,163853718ee9d75da42285622c2e4cd9c6f480b7ec44989d91e4c50e25ddf04a,draft,,,,
